hour,de_node_0,de_node_1,de_node_2,de_node_3,de_node_4,de_node_5,de_node_6,de_node_7,de_node_8,de_node_9,de_node_10,de_node_11,de_node_12,de_node_13,de_node_14,de_node_15,de_node_16,de_node_17,de_node_18
1055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1062,0.0259378369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1063,0.0518756739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1064,0.0778135108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1065,0.1843531017,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1066,0.2908929489,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1067,0.3974325398,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1068,0.4274012845,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1069,0.4573702854,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1070,0.4873390301,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1071,0.3837081304,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1072,0.2800772307,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1073,0.1764463309,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1074,0.1212880645,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1075,0.0661297982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1076,0.0109715318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1077,0.0073142691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1078,0.0036572627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1086,0.0360464997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1087,0.0720927432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1088,0.1081392429,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1089,0.2438777364,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1090,0.3796162298,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1091,0.5153547233,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1092,0.5353706188,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1093,0.5553865143,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1094,0.5754024098,0.3,0.3,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1095,0.4503384285,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1096,0.3252747034,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1097,0.2002109784,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1098,0.1380487887,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1099,0.075886599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1100,0.0137241531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1101,0.0091522544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1102,0.0045800994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1103,8.20071515164618E-006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1104,6.84247170465479E-006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1105,5.48422825766339E-006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1106,0.000004126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1107,2.76774136368059E-006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1108,1.37874523487051E-006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1110,0.0468376158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1111,0.0936754878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1112,0.1405131036,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1113,0.293416719,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1114,0.4463205906,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1115,0.599224206,0.3,0.3,0.3,0.2,0.2,0.2,0.1,,,,,,,,,,,
1116,0.6249267849,0.3,0.3,0.3,0.3,0.2,0.2,0.1,,,,,,,,,,,
1117,0.6506296201,0.3,0.3,0.3,0.3,0.2,0.2,0.2,,,,,,,,,,,
1118,0.676332199,0.3,0.3,0.3,0.3,0.3,0.2,0.2,,,,,,,,,,,
1119,0.5328968218,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1120,0.3894617009,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1121,0.2460263237,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1122,0.1706248483,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1123,0.0952231165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1124,0.0198216411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1125,0.0132210905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1126,0.0066207961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1127,2.05017878791155E-005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1128,0.000017119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1129,1.37361978790074E-005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1130,1.03277756441044E-005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1131,6.89372617435257E-006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1132,0.000003434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1134,0.0409205435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1135,0.081841087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1136,0.1227616306,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1137,0.2563845958,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1138,0.390007561,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1139,0.52363027,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1140,0.5419114579,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1141,0.5601926459,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1142,0.5784738339,0.3,0.3,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1143,0.4510836685,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1144,0.323693503,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1145,0.1963033376,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1146,0.1345645098,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1147,0.0728254258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1148,0.0110863418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1149,0.0073908945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1150,0.0036954473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1158,0.0124966085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1159,0.0249932171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1160,0.0374900819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1161,0.0863140646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1162,0.1351377911,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1163,0.1839617738,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1164,0.217490654,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1165,0.2510192779,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1166,0.2845479018,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1167,0.2318754772,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1168,0.1792030526,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1169,0.1265303717,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1170,0.0885551663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1171,0.0505799609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1172,0.0126047555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1173,0.0084031703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1174,0.0042015852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1182,0.0243925147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1183,0.0487850293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1184,0.0731778003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1185,0.1454450649,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1186,0.2177123296,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1187,0.2899798505,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1188,0.2968100211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1189,0.303640448,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1190,0.3104706187,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1191,0.2416094698,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1192,0.1727480647,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1193,0.1038866595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1194,0.071219367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1195,0.0385518182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1196,0.0058845257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1197,0.0039230171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1198,0.0019615086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1206,0.0392583611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1207,0.0785164659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1208,0.1177748269,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1209,0.2436545231,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1210,0.3695342194,0.2,0.2,0.2,0.1,0.1,0.1,0.1,,,,,,,,,,,
1211,0.4954139156,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1212,0.5219734692,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1213,0.5485330229,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1214,0.5750923203,0.3,0.3,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1215,0.4544710764,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1216,0.3338498325,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1217,0.2132283323,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1218,0.1478809336,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1219,0.0825332786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1220,0.0171856237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1221,0.0114571679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1222,0.0057284558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1230,0.033211615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1231,0.06642323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1232,0.099634845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1233,0.2159750593,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1234,0.3323150174,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1235,0.4486552317,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1236,0.4839603355,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1237,0.5192656956,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1238,0.5545707994,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1239,0.4420992725,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1240,0.3296277455,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1241,0.2171562186,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1242,0.1512911497,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1243,0.0854263372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1244,0.0195615246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1245,0.013040931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1246,0.0065205936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1254,0.0178849909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1255,0.0357697256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1256,0.0536547165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1257,0.1272374271,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1258,0.2008201377,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1259,0.2744028483,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1260,0.315807234,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1261,0.3572116198,0.2,0.2,0.2,0.1,0.1,0.1,0.1,,,,,,,,,,,
1262,0.3986162617,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1263,0.3216435805,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1264,0.2446711555,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1265,0.1676987306,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1266,0.1167681891,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1267,0.065837904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1268,0.0149073625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1269,0.0099382417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1270,0.0049691208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1278,0.0158317369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1279,0.0316634737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1280,0.0474954669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1281,0.125135225,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1282,0.2027752395,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1283,0.2804149976,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1284,0.3019710899,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1285,0.323526926,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1286,0.3450830183,0.2,0.2,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1287,0.2727493791,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1288,0.2004154837,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1289,0.1280815882,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1290,0.0886266663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1291,0.0491717443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1292,0.0097168224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1293,0.0064777962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1294,0.0032390262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1302,0.0261587437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1303,0.0523174874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1304,0.0784759748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1305,0.1667448849,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1306,0.255013795,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1307,0.3432824488,0.2,0.2,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1308,0.3751483777,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1309,0.4070140503,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1310,0.4388799792,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1311,0.3511407841,0.2,0.2,0.2,0.1,0.1,0.1,0.1,,,,,,,,,,,
1312,0.2634013327,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1313,0.1756621375,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1314,0.1224125876,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1315,0.0691630377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1316,0.0159134878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1317,0.0106091627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1318,0.0053045813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1320,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1326,0.0440934515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1327,0.0881869029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1328,0.1322803544,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1329,0.2557052178,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1330,0.3791300812,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1331,0.5025549446,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1332,0.5223758168,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1333,0.5421966891,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1334,0.5620178176,0.3,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1335,0.4433919102,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1336,0.3247662591,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1337,0.2061403517,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1338,0.1430653199,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1339,0.0799900319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1340,0.0169147438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1341,0.0112764959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1342,0.0056382479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
